Product Name,Price,Seller,Shipping,Rating
500g Dried Shredded Squid Snack Natural Seafood 美味鱿鱼丝零食500克,$29.88,hongchang188,+$9.99 shipping,98.5% positive (1K)
250g Liangpinpuzi Mulberry Hawthorn Strips Fruit Snacks 良品铺子桑葚山楂条,$15.99,chendaq47,Free International Shipping & returns,97.5% positive (649)
Okra Snacks,$9.99,zoelynn48,+$32.43 shipping,100% positive (107)
"Fruit Roll-Ups Fruit Flavored Snacks Tongue 👅 Tattoos-Solar Melon, 2 Boxes",$14.50,nicelydone247,+$27.00 shipping,99.7% positive (3.5K)
KVE Butchers Pork Scratchings 100g,$32.78,richard-1173,+$65.15 shipping estimate,100% positive (765)
Snack Jack Thai Style Hanami Green Peas Snacks Peanuts - Original Flavor 115g,$19.42,megaquality_es2,+$1.99 shipping,89.1% positive (1.5K)
Air Dry Hand Torn Beef Jerky Office Recreation Snacks Beef Jerky 风干手撕牛肉干 250g,$26.99,chendaq47,Free International Shipping & returns,97.5% positive (649)
#1 2lb Caribbean SnacK Pack Puerto Rico South American,$18.00,beaters2heaters,+$34.71 shipping,100% positive (314)
Burton's Fish n Chips Pickled Onion Snacks Biscuits 25g x 9 Bags Pub Bar,$12.44,wizardsworkshopstore,+$48.28 shipping estimate,97.4% positive (2.1K)
Doritos Extra Flamin' Hot Full Case of 9 x 163g DATED AUG/24,$26.21,zenoxhealth,+$48.76 shipping estimate,98.6% positive (101.9K)
Zweifel Graneo Mild Chili Chips - 100g,$12.00,swissfood,+$35.00 shipping,100% positive (41)
50g x 3 Bags Three Squirrels Crisp Mushroom Snacks HOT,$17.00,appreciatezhu,Free International Shipping,98.1% positive (876)
"Trader Joe's MAPLE SEA SALT Kettle Popcorn ~LIMITED~ Choose 1, 2, 3, or 4 Bags!",$13.95 to $34.95,tjs_to_your_door,+$86.64 shipping,100% positive (2.2K)
Lay's Limon Flavored Potato Chips 8oz Bags (Pack of 4),$36.09,debscollectiblesandedibles,+$56.90 shipping,98% positive (5.2K)
Tohato Tyrant Habanero Snack Super Hot mexican Pepper Chili Japan 12 pieces set,$65.90,tamuzo_japan,Free International Shipping,100% positive (322)
"Cheetos Crunchy Flamin' Hot Cheese Flavored Snack Chips 8.5 oz, 1 pack",$16.59,cluburban,Free International Shipping,99.5% positive (91.2K)
12 x 0.7 oz  Chum Fruit Bites  Strawberry  Fruit is our only ingredient Snacks,$12.95,vjbestdeal2020,+$26.52 shipping,98% positive (1.6K)
Chirpeez Mango Habanero Roasted and Flavored Edible Cickets Insect Snack Food,$3.75,snakess-n-lizzards,+$23.17 shipping,100% positive (1.7K)
Pack of 10  Mr. chips disco cheddar cheese flavor 78g مستر شيبس ديسكو,$29.99,dukanetna,Free International Shipping,100% positive (9)
Black Bag Waka Chips Guacamole Nacho Crisps Fried Corn Cracker Snack Pack 800g,$14.41,alma_trade_ltd,+$48.35 shipping estimate,99.9% positive (24.8K)
"Barcel Mexican HOT NUTS ORIGINAL, 4 BAGS (200g) each Delicious",$24.98,mex_amor_n_more,+$74.65 shipping,100% positive (227)
1 x HOT CHIP 🔥 WORLDS HOTTEST CHILLI CHIP  🔥 Carolina,$7.85,bylittleowl,+$48.13 shipping estimate,99.8% positive (5.1K)
Peperami Original Box 24x22.5g,$27.85,mrscratchings,+$62.79 shipping estimate,99.5% positive (7.3K)
Extreme Chilli Hot NUTS! EXTREME HEAT CHALLENGE. One Chip,$10.48,sunnydays1845,+$48.22 shipping estimate,99.8% positive (2.4K)
"50 Pieces Asian Ramen,  Drink, Snack, Candy Mix Variety Snack Gift Fun Box",$9.99 to $41.69,premierproductsworld,+$26.43 shipping,99.4% positive (1.5K)
TORO SUPER CARAMAL POPCORN Delicious Sweets Caramel Coated Corn Snack Thai 55g.,$14.94,megaquality_es2,+$0.89 shipping,89.1% positive (1.5K)
"Mott's Fruit Flavored Snacks, Assorted Fruit, Pouches, 0.8 oz, 40 ct",$11.40,vaultify_llc,+$72.20 shipping,95.1% positive (1K)
Nongshim Potato Crackers Snacks Korean Potato Flavoured Crisp 55g (Pack of 3),$12.46,starrymartuk,+$48.28 shipping estimate,99.8% positive (9.8K)
Yopokki Topokki Rice Cake Cup Tteokbokki (HALAL Original Jjajang & Spicy) 3 Cups,$16.98,starrymartuk,+$57.73 shipping estimate,99.8% positive (9.8K)
"Tropical Deluxe Dried Mixed Fruit - by Its Delish, 12 Oz Bag",$16.99,itsdelish123,+$26.64 shipping,98.3% positive (22K)
????????????????????????????,$18.65,b2c.gb,Free International Shipping,94.8% positive (312)
Caramel Corn snack 75g Tohato Japan/Japan Food,$5.42,sakura_japanfoods_emporium,+$6.50 shipping,100% positive (132)
Break time chocolate tiffany pack 24 pcs sweets شوكولاتة ويفر بريك,$25.99,katekra_76,Free International Shipping,100% positive (48)
Buderim Ginger Travel Friendly Ginger Bears - 175g,$12.59,blukoo-uk,+$57.57 shipping estimate,99.7% positive (238.5K)
"Pringles Potato Crisps Chips, Lunch Snacks, On-the-Go Snacks, Snack Stacks, V...",$13.99,ndstradestore,+$284.66 shipping,92.3% positive (23)
72 PACK Walkers Salt & Shake Crisps 48 Bags 24g,$48.45,mynoveltygiftltd,+$34.08 shipping,98.4% positive (18.9K)
3 x Good Snack Prazynski Solone/Salted Party Pack 120g (Pack of 3),$13.10,patsonlocal,+$48.30 shipping estimate,99.1% positive (7.6K)
Ceylon Cassava spicy crispy crunchy chips tea time snacks free shipping 50g,$8.00,sujhathur_0,Free International Shipping,100% positive (11)
Hello Kitty Snack Mix Box Holiday Gift Set 7 Different Variety Product of Japan,$32.99,charmedfashioninc,+$77.62 shipping,99% positive (11.9K)
"Cheetos Croustillant Flamin' Chaud Fromage Goût Snack Chips 251ml,1 Paquet",$16.59,cluburban,Free International Shipping,99.5% positive (91.2K)
"Lot of 44 Kirkland Signature Microwave Popcorn-""Movie Theater Butter""-3.3oz Bags",$32.99,riodealz,+$102.25 shipping,100% positive (10.2K)
Mini Cheddars Carded Grab Bags Smoky BBQ 12x45g,$17.03,massdav,+$62.42 shipping estimate,99.3% positive (12.7K)
2 X Walkers Wotsits Cheese Toastie Flavour Crisps Multipacks 6 x 12g,$12.92,lotionsandpotionsuk,+$52.94 shipping estimate,100% positive (24.7K)
Ham Big Moon Cake Meringue Buckwheat Cake Traditional Mid-Autumn Festival Day,$18.63 to $29.13,sunbabyshop,+$3.99 shipping,98.1% positive (483)
NAI PRAMONG ROASTED SEASONED YELLOW STRIPE TREVALLY FISH SNACK - CHILLI - 40G,$8.06,tradewindsorientalshop,+$52.77 shipping estimate,99% positive (109.9K)
"Fruit Flavored Snacks, Animals Assorted Fruit, Gluten Free, Halloween Candy Alte",$16.07,sellavishsell.world,+$39.65 shipping,98.4% positive (290)
Porippy Peanut snack Cheese flavor 90g Denroku from Japan,$6.00,danke2233,+$5.00 shipping,100% positive (2.2K)
"Mott'S Fruit Flavored Snacks, Assorted Fruit, Pouches, 0.8 Oz, 40 Ct",$15.31,stratsdepot,+$72.32 shipping,98% positive (1.2K)
"Taiwan Nefle Sugar, Fairy Grass Sugar, Refreshing Sugar 100g",$13.23,fr.shoppingmall,Free International Shipping,97.2% positive (1.9K)
Organic Sun Dried Banana Stick No Sugar Added Healthy Natural Thai Snack 50 g,$18.00,ththaishop,Free International Shipping,0% positive (0)
Tastykake 6 Baked French Apple Pies,$21.99,sammys.snacks.shop,+$26.78 shipping,98.3% positive (560)
"Bon Appetit Mini Lemon Cheese Donuts, 6 Count - Zesty and Creamy (Pack of 8)",$32.16,shoptheking,+$72.81 shipping,98.7% positive (17.5K)
"SMILE GIFT BASKET, SNACK GIFT BOX, GET WELL CARE PACKAGE, CANDY GIFT, SNACK BOX",$42.99,thegiftygrape,+$65.76 shipping,100% positive (243)
Mystery Snack Boxes 🍭🍫 | Sweet & Savory Snacks from the World! 🌍 TRY IT OUT!❤,$40.00 to $90.00,snackpassport,+$45.00 shipping,100% positive (1)
"BIGS Vlasic Spicy Dill Pickle Flavored Sunflower Seeds, 5.35 oz. Bag",$9.01,shoptheking,+$80.21 shipping,98.7% positive (17.5K)
Hana-Fu Flower-Shaped Dried Wheat Gluten 35g Japanese Food Washoku JAPAN,$5.99,shigeki202jp,+$10.00 shipping,56% positive (7.9K)
"Trader Joe’s Sour Cream & Onion Flavored Rings, Lentil & Rice Snacks, Gluten",$27.77,cluburban,Free International Shipping,99.5% positive (91.2K)
Mary Lou's Famous Homemade Holiday Fruitcake 1 Pound Loaf Great Christmas Gift,$19.99,mlbanner,+$39.12 shipping,100% positive (2.6K)
Candy Kittens Advent Calendar 307g,$23.68,gudz_uk,Free International Shipping,98.2% positive (22.9K)
Cashews,$6.71 to $21.09,pakwatan_dryfruits,+$19.66 shipping,94.4% positive (43)
"Hampton Farms, Peanuts Fancy Salted In Shell, 10 Ounce (1-Bag)",$8.87,shoptheking,+$90.88 shipping,98.7% positive (17.5K)
Eat Real Crisps Veggie Straws Chips Vegan Kale Tomato Spinach Box 24 Bags x 20g,$20.31,alma_trade_ltd,+$48.55 shipping estimate,99.9% positive (24.8K)
Maretti Oven Baked Bruschette Chips - 6 Flavours inc Tomato Olives - Pack 1 to 6,$9.17 to $28.18,teahousedirect,+$48.44 shipping estimate,98.8% positive (49.9K)
"Ruffles Potato Chips Cheddar Sour & Cream Flavored Snack 2.12 oz. Bag, Pack of 1",$11.71,gregory.281,+$36.55 shipping,99.9% positive (42.8K)
"California Fresh Walnut Cranberry Bite, Roasted Almonds, Pistachio, Pumpkin 16oz",$26.59,debscollectiblesandedibles,+$41.55 shipping,98% positive (5.2K)
Dandies Pumpkin Spice Flavored Vegan Marshmallows - vegetarian - gift,$8.99,thevegetariansite,+$26.84 shipping,100% positive (1.1K)
Favorite Snack Box Cookies Chips Candy Snacks Care Package 50 Count Care Package,$44.99,chatteringparrots,+$51.05 shipping,98.5% positive (10.4K)
"OLW Cheez Doodles Västerbottenost, Swedish Cheese Snacks, Crunchy and Savory",$15.00,swedishcandybrothers,+$10.00 shipping,0% positive (0)
PRINGLES LIGHT LIME & TART - FROM CHINA - 115G - LIMITED EDITON CHIPS VERY RARE,$11.56,zzgredzik,+$12.00 shipping,96.3% positive (1.7K)
Traditional Amish Friendship Bread Starter Kit - Homemade Recipe Included,$9.00,pidpi2044_zwlu6uss,+$34.40 shipping,100% positive (36)
Taro Brand Fish Snack (Hot Chilli Flavour) 52G,$8.51,worldfoodshop,+$57.42 shipping estimate,98.8% positive (9.2K)
37x 35 grams bags Gruntled Pork Scratchings dated 17 Jan 25,$22.95,mhudge,+$57.92 shipping estimate,100% positive (3.8K)
Sabritas Mexican chips Paketaxo Pasumecha 5 BAGS (70 G),$12.45,mexicansstuff,+$23.96 shipping,97.1% positive (964)
Kettle Chips Take Home Case Variety Crisp Box Salt Vinegar Cheddar Pack 48 x 25g,$25.56,alma_trade_ltd,+$48.73 shipping estimate,99.9% positive (24.8K)
Novo Nutrition Protein Chips Energy Snacks 6 Pack - Sour Cream and Onion,$20.97,happygiggle,+$56.74 shipping estimate,98.7% positive (123)
Penn State Baked Sour Cream & Chive Flavour Pretzels (650g Bag),$10.70,wildflower_trading_ltd,+$52.86 shipping estimate,99.6% positive (33.7K)
PACK OF 36 Marmite Flavoured Crisps 25g,$53.47,mynoveltygiftltd,+$1.06 shipping,98.4% positive (18.9K)
Ruffles  KFC Potato Chips *IF YOU BUY 3 YOU WILL RECEIVE 6 * *NEW LIMITED,$10.00,dessi-eshop,+$15.00 shipping,99.7% positive (9.5K)
Seabrook Variety Multipack Crisps A Tasty Variety Pack For Lunchtimes & Snacks,$13.05,bargainssolutions1,+$48.30 shipping estimate,96.7% positive (17.5K)
"David Seeds Jumbo Sunflower, Limited Edition Javier Baez Spicy Queso, 5.25 Ounce",$8.12,shoptheking,+$68.30 shipping,98.7% positive (17.5K)
Kallo Beetroot Veggie Cakes 122g-3 Pack,$17.89,gudz_uk,+$6.73 shipping,98.2% positive (22.9K)
2 Premium Dried Pineapples. Low calorie. Healthy snack. Snack,$11.80,dehytaste,+$48.26 shipping estimate,94.7% positive (17)
Gluten Free Strawberry Pound Cake (4 Loaves),$14.00,floraplum84,+$32.99 shipping,99% positive (2.8K)
Sunflower Seeds Jinn 10x350g Premium XXL Roasted Unsalted Unpeeled Джинn,$35.64,primaplus,Shipping not specified,99.2% positive (22.5K)
"Enjoy Hawaii Snacks Seedless Li Hing Cherry - 7 oz Bag - Dried, Sweet, Tart",$15.99,dealerstorehawaii,+$18.78 shipping,100% positive (176)
Organic Dark Chocolate Mulberry and Cashew Trail Mix - Forest Whole Foods,$10.48 to $170.45,forestwholefoods,+$63.01 shipping estimate,99.7% positive (45.2K)
High Quality Sweet Flavor Chinese Dried KiWi Fruit Slices Dried Kiwi Fruit Snack,$11.40,im.factory,+$0.98 shipping,96.2% positive (43)
30 Packet X IYES Roasted Peanuts Chili Flavor (5 Gram) فستق بنكهة الفلفل,$17.81,mohasa46,+$20.00 shipping,99.1% positive (167)
"Super Bakery Original SUPER DONUT, 2.25 Ounce 40 Donuts",$44.99,lenmac8543,+$97.80 shipping,90.9% positive (642)
130g x 2 Bags Three Squirrels Jujube with Walnut Kernel Snacks hot 三只松鼠枣仁派,$14.81,liteao,Free International Shipping & returns,100% positive (309)
Thai Hot Spicy Chicken Flavour Snack - LOTUS Dorkbua (50g),$12.17,megaquality_es2,+$0.59 shipping,89.1% positive (1.5K)
mcoys crisps Chip Shop Curry Sauce X2 Multipack,$12.97,ashblack013,+$52.87 shipping estimate,100% positive (349)
"Organic Kheel Puffed Rice - Khil, Khoi, Lahya - Healthy Snack, Gluten-Free",$16.00 to $24.00,sabuc_6108,Free International Shipping,0% positive (0)
Samyang Extreme Buldak Zzaldduk 2X SPICY Topokki Tteokbokki Snack 80g HALAL,$9.17,starrymartuk,+$48.17 shipping estimate,99.8% positive (9.8K)
"Sun Dried Persimmon 0,9 LB (410 GR) Snacks - Sweet Fruit - %100 Natural Product",$34.90,healyourlife,Free International Shipping,98.4% positive (2.1K)
New ListingRARE Kristy Kreme 6 Pack Sealed Glazed Donuts,$100.00,thehotwheel,+$52.67 shipping,100% positive (7)
Premium Ningbo Rice Cake Soft Chewy Authentic Snacks Independent Packaging,$21.52 to $62.87,gb.factory,Free International Shipping,83.3% positive (26)
"Ruffles Queso Mexican chips Sabritas 5 BAGS, (50 G)",$12.45,mexicansstuff,+$17.96 shipping,97.1% positive (964)
CANDY PLANET - STAR WARS Cookies with Jigsaw Puzzle 16x16cm * Cookies + Jigsaw Puzzle - 3 Motifs,$3.28,metal-recycler,+$8.67 shipping,100% positive (31.5K)
Pocky Double Chocolate Cookie Sticks,$4.99,gmsmto,+$32.43 shipping,100% positive (3.7K)
Churchkhela Georgian traditional sweet. A different taste.,$34.99,digitalvividge,+$30.00 shipping,0% positive (0)
"Microwave Cinema Style Popcorn Sweet, Salty, Caramel x 12 packs",$15.70,unicorncloud,+$57.67 shipping estimate,99.5% positive (1.4K)
PRINGLES KETCHUP TOMATOE - 165G - VERY LIMITED EDITION - POTATOE PERFECT CHIPS,$7.92,zzgredzik,+$13.00 shipping,96.3% positive (1.7K)
Kulikuli (Spicy Peanut Biscuits) 200g.  200g (1 ) =£4.70.,$6.16,uphillt71,+$55.72 shipping estimate,100% positive (31)
Organic Greek Dried Corinthian Raisins | PDO 20g - 1.9kg,$8.06 to $81.28,greekherbay_com,Free International Shipping & returns,99.8% positive (2.1K)
Bikano Aloo Bhujia  | 200g Bicano Aloo Bhujia  Indian Tasty & Delicious Snacks,$11.99,seimpex11,Free International Shipping,92.2% positive (44)
3 pcs Potato Chips Lays Grilled vegetables flavor 110 g (330g total),$26.00,karpolik-0,+$25.00 shipping,100% positive (44)
(Box of 24) St Mary's Banana Chips 30g - Product of Jamaica,$20.97,bluemountainpeak,+$53.21 shipping estimate,99.5% positive (35.2K)
100% COCONUT SHELL CHIPS ECO FRIENDLY NATURAL PURE PRODUCT CEYLON 250g,$25.00,alfayad,Free International Shipping,0% positive (0)
Tastykake Glazed Apple Pies 6 Pies,$21.99,sammys.snacks.shop,+$57.76 shipping,98.3% positive (560)
Natori Just Pack Smoked Cheese 25g from Japan finger food,$4.50,danke2233,+$5.00 shipping,100% positive (2.2K)
Anime Pretz Biscuits Cheese Sakura Shrimp Flavor,$5.99,gmsmto,+$32.46 shipping,100% positive (3.7K)
2x CHIP CHALLENGE .... WORLDS HOTTEST CHILLI ONE CHIPS 🔥🔥🔥,$9.11,sunnydays1845,+$52.81 shipping estimate,99.8% positive (2.4K)
Shredded Soft Ika Squid From Enjoy Snacks of Hawaii,$20.95,hawaiianstore,+$26.75 shipping,100% positive (2.2K)
"Drake's Apple Fruit Pies, 1 Box, 8 Individually Wrapped Pies with Real Apple",$14.97,mc2797,+$26.58 shipping,99.6% positive (4.3K)
"Frito Lay Ultimate Snack Care Package, Variety Assortment 40 Count",$26.99,mohammkh-9,+$27.37 shipping,97.9% positive (695)
"Gourmet Chocolate Coconut Cremes by It's Delish, 12 Oz - Individually Wrapped",$18.99,itsdelish123,+$26.69 shipping,98.3% positive (22K)
"Bacon Rashers Snacks, 150g x 6,4,2 / UK Free & Fast Shipping",$11.79 to $31.46,fitzoll,+$48.26 shipping estimate,98.7% positive (2K)
500g New Youchen Meat Floss Cakes Chinese Specialty Snack Food 友臣肉松饼中国特产早餐点心食品面包,$18.78,liteao,+$0.99 shipping,100% positive (309)
Lay's Crisps Variations Wavy/Max/Stax - Varied Flavours & Sizes - Vietnam Import,$9.17,groceriesrus,+$48.17 shipping estimate,99.6% positive (30.9K)
New ! 2 x 4.2 oz Yumy Yumy Fruit Snacks Sharks Fruit Snacks with Fruit Juice,$21.99,alienprocorp,+$101.93 shipping,97.9% positive (1.5K)
"Seabrook loaded fries, Puffs, Rings Chips Crisps 4 x Mixed (20 x 16g Mini Bags)",$20.21,v-star25,+$48.55 shipping estimate,95.5% positive (8.9K)
Herrs Smokin Hot Ghost Pepper Potato Chips 6oz (170g),$15.72,cvcsupplies,+$48.39 shipping estimate,99.3% positive (3K)
ARIGATO COTTLEFISH CRACKERS THAIFOOD SNACK,$7.80,beer88-thailand,Free International Shipping,100% positive (219)
Peelerz Gummy Mango,$4.99,gmsmto,+$32.43 shipping,100% positive (3.7K)
Candied Ginger with Sugar 460g (16.3 oz) - Premium Quality Sweet & Spicy Snack,$35.40,agora_greek_deli,+$3.60 shipping,99.3% positive (7K)
2 x PARTY POTATO CHIPS SNACK BUTTER CARAMEL FLAVOUR YAMMY CHIPS DELICIOUS 32G,$13.03,megaquality_es2,+$0.89 shipping,89.1% positive (1.5K)
"Jacob's Original Mini Cheddars Cheese Biscuits Snack - Pack of 48 Bags, 8x6x23g",$17.64,aahomcr,+$70.75 shipping estimate,99.1% positive (2.2K)
Jell-O Butterscotch Instant Pudding Dessert Mix 2 Box Pack,$9.95,jadashats-us,+$12.99 shipping,99.2% positive (78.9K)
"Tong garden 100% raisins fruit snack,raisins medley,sweeten dried fruit 30g.",$11.09,megaquality6,+$0.49 shipping,97.2% positive (13.7K)
12 x KIND Snacks Peanut Butter & Dark Chocolate Bars  40g,$11.02 to $38.02,ssweets2023,+$67.00 shipping estimate,97.2% positive (5K)
20g*20 bags of vegetarian shrimp spicy vegetarian crayfish spicy snacks,$18.26,gb.factory,Free International Shipping,83.3% positive (26)
USA 🇺🇸 - Pringles Enchilada Adobaba,$4.42,inoutsnackz,+$22.10 shipping,100% positive (4)
(2) CANS OF YOURS LEMON POWDER 3 PACKS IN EACH CAN,$24.99,patricia1115,+$28.86 shipping,100% positive (3.4K)
Koikeya Don Tacos Chili Tomato flavor chips 68g Japanese Foods,$6.38,traditionalbeautyofjapan25,+$8.00 shipping,99.6% positive (353)
Traditional Pork Scratchings 40g by Midland Snacks,$19.66 to $34.08,brian150744,+$57.82 shipping estimate,97.8% positive (30.2K)
PRINGLES PASSPORT TZATZIKI GREEK STYLE - 165G - LIMITED EDITION - POTATOE CHIPS,$8.31,zzgredzik,+$12.00 shipping,96.3% positive (1.7K)
Spicy Chili Crisp for Ramen Toppings Salad Sesame Snacks Chili Crisp Crispy 130g,$14.99,crownwelltea,+$4.99 shipping,97.9% positive (316)
"Thinking of You Variety Pack Gift Basket Care Package, Soup, Oatmeal, Cookies",$49.99,chatteringparrots,+$65.97 shipping,98.5% positive (10.4K)
"Manora Uncooked Shrimp Chips, 500 G",$11.13,worldfoodshop,+$57.52 shipping estimate,98.8% positive (9.2K)
3x Estrella POM BEAR Ketchup Original Sourcream Flavour Potato Chips Snacks 65g,$40.82,antpetra_26,Free International Shipping,98.6% positive (238)
Bourbon Disney Cookie Chocolate,$12.99,gmsmto,+$32.67 shipping,100% positive (3.7K)
2 x TAO KAE NOI Fried Crispy Japanese Seaweed Snacks Round chips Classic 10g,$15.49,megaquality_es2,+$0.89 shipping,89.1% positive (1.5K)
TARO Fish Low Fat Snack # Hot Chilli Flavoured,$12.35,megaquality_es2,+$0.59 shipping,89.1% positive (1.5K)
4 Pack) Hawaiian Sweet onion rings 4 Oz Each (1 Pound Total),$33.75,sishanyco,+$67.48 shipping,93.8% positive (24)
Tricky Cricky Edible Flavored Cricket Snacks for Humans - USA Grown - Healthy,$18.74,airaco-inc,+$39.00 shipping,99.8% positive (9.5K)
PRINGLES PERI PERI AFRICA  - FROM MALAYSIA -  102G - LIMITED CHIPS - VERY RARE,$16.31,zzgredzik,+$12.00 shipping,96.3% positive (1.7K)
"Graze Smoky Barbecue, Salt & Vinegar, Marmite Crunch Bag 52g",$13.62 to $31.81,v-star25,+$57.76 shipping estimate,95.5% positive (8.9K)
Dried banana fruit chips coin green banana pure natural organic,$8.55 to $52.55,chamdi5576,Free International Shipping,0% positive (0)
PRINGLES SPICY STRIPS - HOT FROM CHINA - 110G - LIMITED EDITION CHIPS VERY RARE,$11.56,zzgredzik,+$12.00 shipping,96.3% positive (1.7K)
Dry Roasted & Unsalted Cashew Nuts - Pieces -  Read description!,$13.10,wrightsnutsandseeds,+$52.94 shipping estimate,100% positive (160)
Glico PRETZ+ PEJOY + POCKY Exotic Flavors  (US SELLER) READ DESCRIPTION,$10.00 to $12.50,anbel_115,+$33.43 shipping,100% positive (72)
"Nature's Garden Probiotic Yoggie Bites Strawberry, 21oz (30 x 0.7oz), Real Fruit",$22.90,shoptv4,+$50.40 shipping,94.6% positive (25.1K)
Lemon Boneless Chicken Feet200gSweet Sour Snacks Boneless Phoenix Feet,$25.45,fr.shoppingmall,Free International Shipping,97.2% positive (1.9K)
Koikeya Suppa Mucho Japanese Plum flavor Potato chips Large size 122g Japan Food,$8.41,sakura_japanfoods_emporium,+$6.50 shipping,100% positive (132)
"Cheetos Croccante Flamin' Caldo Formaggio Al Gusto Di Snack Chips 251ml,1 Pack",$16.59,cluburban,Free International Shipping,99.5% positive (91.2K)
JJ's Bakery Fruit Pie Variety Pack Kosher Parve | 6 Flavors | 6 Pack,$18.89,shoptheking,+$27.13 shipping,98.7% positive (17.5K)
Taokaenoi Thai Crispy Seaweed Fried Seaweed Snacks Original Flavour 32g,$10.43,starrymartuk,+$57.49 shipping estimate,99.8% positive (9.8K)
8 x Cheetos Crunchy Cheese American Crisps Snacks Small Bags 35g,$19.63,shabe_5729,+$48.53 shipping estimate,100% positive (136)
Lays Potato Chips-  Exotic Snacks - Creamy Grilled Lobster From Taiwan - Sealed,$4.99,bigdeborahsnacksandgifts,+$17.80 shipping,100% positive (37)
"Planters Trail Mix, Sweet & Salty Nuts, 6 oz",$8.82,shoptheking,+$68.30 shipping,98.7% positive (17.5K)
2 Tubes Of Pringles Focaccia 165g X2 Tubes Limited Edition. Free P&P,$17.95,hon-l79,+$48.47 shipping estimate,99.2% positive (3.4K)
California Jumbo Golden Raisins – Seedless – by Food to Live,$8.23 to $93.60,food-to-live,+$116.23 shipping,99.4% positive (38.7K)
Snack Spicy Max Ocean Crispy  Fried Chicken Skin Flavor Gift Thai Party Camping,$21.54,lakjamno_0,Free International Shipping,100% positive (17)
Glico Pocky Strawberry 45G,$7.85,worldfoodshop,+$52.77 shipping estimate,98.8% positive (9.2K)
Spicy Chili Crisp for Ramen Toppings Salad Sesame Snacks Crispy 130g Xiang La Si,$14.98,dragonteahouse2012,+$4.99 shipping,94.1% positive (16)
"Lay's Ridged Chips with Paprika Flavor - 3 Packs, 70g Each",$9.95,julian4ik777,+$16.99 shipping,100% positive (26)
GREENLAND SQUIDY BAKED SQUID CRISP AND DELICIOUS 20g THAI FOOD,$12.50,beer88-thailand,Free International Shipping,100% positive (219)
3 Bags Hot Pot Taste Cumin Tripes Snack Chinese Food Three Squirrels,$28.09,fr.shoppingmall,Free International Shipping,97.2% positive (1.9K)
Burton's 30 Packs Fish n Chips Salt & Vinegar Mini Baked Biscuit Snacks 25g,$19.49,minimoo*uk,+$58.39 shipping estimate,100% positive (1.6K)
Trader Joe’s Organic Variety Apple Fruit Leather Wraps 3 of each,$12.99,beach-gateway,+$97.42 shipping,100% positive (665)
Munchies Snack Mix Value Pack by  Flamin' Hot | 1.75 Oz | Pack Of 16,$25.59,whypaymore,+$50.47 shipping,98.9% positive (156.2K)
Mavuno Harvest Organic Dried Jackfruit 2 Pack,$18.85,jadashats-us,+$16.99 shipping,99.2% positive (78.9K)
Cheetos Twisted Sweet & Spicy Snacks Crisps 49p RRP PMP 30g X 30 Packs,$18.35,batc821,+$53.06 shipping estimate,98.9% positive (90)
Dried Banana Chips,$5.76 to $19.16,pakwatan_dryfruits,+$19.66 shipping,94.4% positive (43)
Bikaji Bhujia No 1 - Authentic Indian Snack | 1Kg Pack,$85.85,antiquestore2016,Free International Shipping,96.8% positive (643)
30 x Higates Flapjacks Chocolate Flavour Coated Chocolates Sweets Bar Snack,$30.93,ssweets2023,+$62.89 shipping estimate,97.2% positive (5K)
Shop on eBay,$20.00,Not Available,Not Available,Not Available
Shop on eBay,$20.00,Not Available,Not Available,Not Available
"Dried Organic Zucchini (Courgette) Chips / Slices, NO So2, BEST PREMIUM QUALITY",$7.85 to $20.97,organictas,+$6.54 shipping,98.7% positive (4.4K)
KajuLK Sri Lankan Home Made Organic Spicy Breadfruit Chips No Preservatives,$39.00,kaju.lk,Free International Shipping,0% positive (0)
Cheetos Japanese-Style Grilled Steak Flavor 1.760z,$3.99,vontesexoticsnacks,+$60.20 shipping,100% positive (15)
Kirkland Signature Organic Fruit and Vegetable Variety Pack 24 Pouches,$19.99,ibexpc,+$78.44 shipping,99.1% positive (2K)
Four Color Raisins Instant Black Currants and Peanut Crumbles for Snacks,$13.85 to $29.52,gb.factory,Free International Shipping,83.3% positive (26)
Walkers box Cheesy Wotsits Crisps - 32x22.5g  NEW STOCK,$26.21,ajs.mini.mart,+$58.04 shipping estimate,99.9% positive (20.6K)
Dried Organic Aubergine / Eggplant Slices Chips Premium Quality No Additives BIO,$7.85 to $23.07,organictas,+$6.54 shipping,98.7% positive (4.4K)
6x20g Taro Fish Snack Spicy FLAVORED Dietary Food Snack Delicious Thai Healthy,$22.36,megaquality_es2,+$1.99 shipping,89.1% positive (1.5K)
20g*10 Ping Ru Shrimp Fish Egg Spicy Sticks Dinosaur Eggs Campus Snacks 平汝虾鱼蛋辣条,$13.15 to $28.19,heyuanyan,+$16.99 shipping,98.8% positive (363)
Lays Tomato Flavoured Crisps 130g (Pack of 3),$17.03,mazoviabrands,+$48.44 shipping estimate,100% positive (80)
3 × 240g Jacobs Cheeselets,$15.08,mirzaah71,+$62.35 shipping estimate,100% positive (55)
Crispy roasted corn 500 grams Crispy roasted corn  ذرة محمصة 500 غرام,$26.99,a-h-store2016,+$5.00 shipping,100% positive (6)
2x HOT CHIP 🔥 WORLDS HOTTEST CHILLI CHIP 🔥 Heat Extreme,$9.11,bylittleowl,+$52.81 shipping estimate,99.8% positive (5.1K)
